TVG-ID,TVG-EPGID,TVG-EPGURL,type,language
404718,FaithTV,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404735,Fairchild TV 1 - Pacific,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404736,RTVi,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404745,Melody Drama,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404748,OMNI.1 HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404752,YTV (Youth Television) - East HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404754,Sportsnet One HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404757,The Israeli Network,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404758,CTV Sci-Fi,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404759,Fairchild TV 1 - East,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404764,TéléTOON - français,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404766,Super Sports Pak HD 3,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404775,Beijing TV,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404776,CCTV-3 (Arts and Entertainment),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404785,"CTV (CKCO) Kitchener, ON",https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404797,ATN - Movies,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404808,CPAC Ottawa,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404810,ATN - Bangla,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404811,Zee - HUM TV,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404812,Abu Dhabi TV,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404815,WildBrainTV HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404820,beIN Sport Espanol Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404829,"CTV (CKY) Winnipeg, MB",https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404835,CCTV-4 America,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404836,Wild TV,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404837,"CITY Vancouver, BC HD",https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404842,Game Show Network - East,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404843,Stingray: Flashback 70's,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404849,Documentary Channel (Canada) HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404857,Game TV,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404858,ATN - B4U Movies (Hindi),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404864,ABC Spark HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404869,Canal Vie,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404872,DD Bharati (Doordarshan),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404880,New Tang Dynasty TV,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404883,La Chaine Disney,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404885,Stingray: Classic Rock,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404887,ATN - Colors Marathi,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404898,Cartoon Network Canada - East HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404899,Dream 2,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404907,Stingray: Hip-Hop/R and B,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404924,Adult Value On Demand 4,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404932,APTN - East,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404933,beIN Sport Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404934,Stingray: Hindi Gold,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404938,Zee TV Canada HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404939,JoyTV,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404945,Jiangsu International,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404951,BBC Arabic Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404956,Oprah Winfrey Network Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404957,Disney Junior Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404966,Zeste,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404972,Prise 2,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404974,MAX,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404990,History Canada HD East,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404991,History Canada East,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405018,CASA,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405026,Weather Network HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405033,Family Channel Canada - East HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405037,TV Polonia,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405040,GEO TV,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405042,MTV Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405059,Adult Swim - East HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405072,Disney Channel Canada - East,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405076,Zeste HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405080,OMNI Vancouver,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405082,Super Sports Pak HD 8,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405085,Sportsnet (West) - Satellite/Digital,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405088,OUTtv HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405097,AMI-tv East,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405101,Crave2 - East HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405103,Sportsnet (East) - Satellite/Digital,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405107,HPItv,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405124,Crave3 - East HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405134,TSN4,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405138,TV5 International HD - East,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405144,ATN - Food Food,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405145,Ontario Legislature,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405146,ARTV HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405159,ATN - Set Max,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405160,Melody Aflam,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405167,Stingray: Smooth Jazz Christmas,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405172,Sportsnet World,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405173,DD India (Doordarshan),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405175,ATN - ARY News,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405178,Evasion HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405187,TSC HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405189,Canal Vie HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405190,Star Bharat,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405191,Channel 1 Russian,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405192,NFL RedZone,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405257,CBHT Halifax (CBHT),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405450,L'Assemblée nationale du Québec,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405452,Témoin,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405453,TV5 Québec,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405781,BBC World News North America (BBCWN),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
407821,Knowledge Network,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
407823,CHCO-TV Saint Andrews (New Brunswick),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
408368,Home Network,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
409770,Cable 14 Hamilton,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
411866,Oprah Winfrey Network Canada HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
416891,"ICI Television (CFHD-DT) Montréal, QC",https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
416894,"ICI Tele (CKTM-DT) Trois-Rivières, QC",https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
428301,CTV Timmins HDTV (CITO),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
428302,"Global (CHFD-DT) Thunder Bay, ON",https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
428303,"CKPR (CKPR-DT) Thunder Bay, ON",https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
428304,CTV Sault Ste Marie HDTV (CHBX),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
449619,CTV2 Barrie (CKVR-DT),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
454635,Cartoon Network Canada - East,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
454815,Cartoon Network Canada - West,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
454817,AMC - Canada HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
454974,Red Hot TV,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
454975,Much Music,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455147,Addik TV,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455149,Sony Mix,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455150,Sportsnet (Ontario),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455315,ATN - Aapka Colors,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455317,Family Jr. On Demand,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455659,Global Edmonton (CITV),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455661,ATN - Jaya TV (Tamil),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455663,CTV Sault Ste Marie HDTV (CICI),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455823,Golf Channel Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455825,Big Ten Network,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455830,WildBrainTV On Demand,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455831,Global Maritimes (CIHF),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455832,Baby First TV,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455995,ATN Sony CA,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
456149,"ICI Tele (CKTV-DT) Saguenay, QC",https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
456150,Stingray: Easy Listening,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
456151,Stingray: Retro Latino,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
12968,CTV Regina HDTV (CKCK),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
13084,HBO 2 HD (HBO2),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
371888,Ontario Legislative Assembly,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
371891,CTV Saskatoon (CFQC-DT),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404628,HLN,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404657,ATN - Punjabi 5,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404669,TVO (TV Ontario) HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404671,Fight Network Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404698,RDI (News),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404722,BBC Canada East,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404729,AMC - Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404731,Super Ecran,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404732,Family Channel on Demand,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404739,A and E Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404771,Zee Bollywood,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404783,TamilVision,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404786,National Geographic Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404803,Zing,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404853,Super Sports Pak HD 1,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404877,Lifetime TV - Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404879,HPItv Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404903,Family Channel Canada - West,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404909,CBC News Network HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404911,Makeful,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404940,DTOUR,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404952,ATN - Max 2,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404954,Rogers On Demand,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404963,Stingray: Rock,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404985,CNN HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404997,NFL Network On Demand,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405004,GAME+,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405019,YTV (Youth Television) - Pacific,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405030,"CITY Winnipeg, MB",https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405031,Stingray: Holiday Favourites,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405036,CTV2 Vancouver Island. BC,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405048,GMA/Pinoy TV,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405051,Azteca Internacional,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405052,Sportsman Channel Canada HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405089,"Global (CICT) Calgary, AB",https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405102,NDTV Good Times,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405109,"CITY Calgary, AB",https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405112,Sportsman Channel Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405143,ABP News,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405152,Stingray: Popular Classical / Classique populaire,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405161,TSC,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
406318,ATN - Tamil Plus CA,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
406322,ICI Reseau de lInformation HDTV (ICIRDIHD),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
407629,VRAK,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
411268,Global Montreal (CKMI),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
426667,National Geographic Wild Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
426669,WildBrainTV,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
441798,CTV2 Windsor (CHWI-DT),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
449621,CTV Sydney (CJCB-DT),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455148,Cinelatino USA,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455157,Super Sports Pak 16,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455321,TV5 International - East,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455498,Treehouse On Demand,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455499,MovieTime,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455828,Disney Channel Canada On Demand,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455996,Historia,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
12993,CBC Quebec HDTV (CBMTHD),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404623,Times Now,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404639,"CITY Montreal, QC",https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404648,Nickelodeon Canada HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404650,ATN - Gujarati,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404659,Baby TV,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404673,Global BC,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404696,DTOUR HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404714,Adult Swim - East,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404716,Teletoon On Demand,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404723,Sportsnet 4K,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404734,Family Jr. HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404741,Weather Network,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404755,TV Globo,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404769,Fox Sports Racing,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404784,Sportsnet One,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404793,Stingray: Retro,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404795,"CTV2 Toronto, ON",https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404821,FPTV (Festival Portuguese TV),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404851,Global (CIII-DT-41) Toronto HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404852,Rai News 24,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404870,ATN Star Plus,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404897,Starz1 onDemand,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404914,TV Asia - Canadian Feed,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404936,Golf Channel Canada HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404941,CTV Life HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404979,qub,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404983,STARZ1 - East,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404993,Treehouse HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405003,Canal D HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405050,TVA HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405071,Crave4,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405077,ICI (CBLFT) Toronto HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405120,Stingray: Kids Stuff,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405122,RTPi and RDPi - Rádio e Televisão de Portugal,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405156,Sun TV Tamil,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405188,APTN HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
406319,ATN - Sports CA,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
407630,DejaView,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455159,Aaj Tak,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455324,MLB Network Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455329,SAB TV (SONY),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455658,GMA Life TV,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455829,YTV On Demand,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
12850,CTV Edmonton HDTV (CTVED),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
402196,Sportsnet One 4K,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404832,RAI Italia 1,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404841,Zee Cinema,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404846,Super Sports Pak HD 10,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405065,FILMY,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405177,Mediaset Italia,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
405184,Al Nahar Canada,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
416893,"ICI Tele (CBFT-DT) Montréal, QC",https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
449620,CTV Moncton (CKCW-DT),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
449622,CTV Prince Albert (CIPA-DT),https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
454972,Stingray: Jazz Masters / Géants du Jazz,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404642,Stingray: Classic Masters / Grands classiques,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404643,W (WTN) - East,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404678,WPIX New York (SUPERSTATION) HD,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
404861,Stingray: Around the World,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
455500,Stingray: Mousses musique,https://epg.pw/xmltv/epg_CA.xml,EPG,unknown
9121,Kanshi TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9122,SkyPremiereHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9123,Boomerang+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9124,Sky Drama HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9125,Faith UK,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9128,Channels 24,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9129,Heart,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9130,Food Network,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9131,BBCScotlandHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9132,EWTN Catholic,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9136,FRANCE 24 HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9137,TVC News,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9138,Capital XTRA,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9139,Cruise1st.tv,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9141,CBeebies HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9146,Thats TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9147,Disc.Turbo,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9148,HGTV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9149,QUEST+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9150,Pitaara ,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9151,ITV1 HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9152,ComedyXtra,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9153,SkyAdventureHD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9155,MTV MUSIC,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9156,STV North,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9158,Sky Comedy Cinema,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9159,Challenge,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9160,GREAT! action,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9161,Heart 90s,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9162,Sky Witness HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9165,SkySp Golf HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9168,BBC R5SX,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9169,SkySp Fball HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9170,BBC R Ulster,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9171,Channel 5 HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9174,Gems TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9175,Racing TV HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9176,BLAZE,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9180,Sanskar,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9181,SkySpCricket HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9186,QVC HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9187,Sky Comedy HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9191,Sky Arts HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9192,5 USA,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9195,iON TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9196,Al Jazeera HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9197,5STAR,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9198,Channel 5,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9199,ATN,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9201,BBC One NI HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9204,Cartoon Netwrk,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9206,BBC NEWS HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9208,POLITICSPUNJAB,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9209,LBC,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9211,Panjab Radio,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9212,Aastha,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9213,Smooth,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9215,Bloomberg HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9217,Racing TV,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9218,High Street TV 2,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9219,B4U Movies,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9220,Animal Planet,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9221,SkyNewsArabia,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9222,Best Direct,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9223,Zee TV HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9227,5USA+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9229,Sky Greats,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9230,TJC HD,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9232,CN+1,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9233,AAJ TAK,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9234,CBS Justice,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
9235,Virgin Radio,https://epg.pw/xmltv/epg_GB.xml,EPG,unknown
